wavelength_nm,port_1_db,port_2_db,port_3_db,port_4_db,port_5_db,port_6_db,port_7_db,port_8_db,port_9_db,port_10_db,port_11_db,port_12_db,port_13_db,port_14_db,port_15_db,port_16_db
1518.7875,-5.76394622579849,-9.150312493326746,-13.726617662633089,-17.11298393016135,-5.334814996174492,-8.721181263702748,-13.297486433009094,-16.68385270053735,-31.884896653377233,-35.271262920905485,-39.84756809021184,-43.23393435774009,-31.45576542375323,-34.84213169128149,-39.41843686058783,-42.80480312811609
1518.925,-5.943152766545151,-9.247611902959164,-14.128908158053763,-17.433367294467775,-5.208578566696927,-8.513037703110939,-13.394333958205538,-16.69879309461955,-27.388374015277655,-30.692833151691666,-35.57412940678626,-38.87858854320028,-26.653799815429426,-29.95825895184344,-34.83955520693804,-38.144014343352055
1519.0625,-6.139947612508374,-9.36279385721403,-14.553045829736295,-17.77589207444195,-5.099076996645861,-8.321923241351517,-13.512175213873782,-16.73502145857944,-24.547519996250855,-27.77036624095651,-32.96061821347878,-36.18346445818443,-23.506649380388346,-26.729495625094,-31.919747597616265,-35.142593842321915
1519.2,-6.354626453699438,-9.496145758217487,-14.999565696014862,-18.14108500053291,-5.006221475181775,-8.147740779699825,-13.651160717497199,-16.79268002201525,-22.499645705042177,-25.641165009560222,-31.1445849473576,-34.28610425187565,-21.15124072652451,-24.29276003104256,-29.796179968839933,-32.937699273357985
1519.3375,-6.587530689999435,-9.64800084913295,-15.46906587125041,-18.529536030383923,-4.929961212603021,-7.990431371736538,-13.811496393853993,-16.87196655298751,-20.92172555400609,-23.982195713139607,-29.803260735257062,-32.86373089439058,-19.264156076609677,-22.324626235743192,-28.145691257860648,-31.206161416994167
1519.475,-6.839050242429109,-9.818741020683238,-15.96221218034961,-18.94190295860374,-4.870283681007433,-7.849974459261562,-13.993445618927936,-16.973136397182063,-19.65720454673916,-22.63689532499329,-28.78036648465966,-31.76005726291379,-17.68843798531748,-20.668128763571612,-26.81159992323799,-29.791290701492116
1519.6125,-7.109626914191583,-10.008800167597594,-16.47974355951606,-19.378916812922068,-4.827215243947302,-7.726388497353314,-14.197331889271776,-17.09650514267779,-18.618303420488914,-21.517476673894926,-27.988420065813386,-30.8875933192194,-16.335891750244635,-19.235065003650643,-25.706008395569103,-28.605181648975115
1519.75,-7.399758369534403,-10.218668163018638,-17.022478349655238,-19.841388143139472,-4.800822196099578,-7.619731989583812,-14.423542176220412,-17.242451969704646,-17.750910661244596,-20.569820454728827,-27.37363064136543,-30.192540434849665,-15.151974487809767,-17.970884281294,-24.7746944679306,-27.593604261414836
1519.8875,-7.7100028145085,-10.448895534941837,-17.59132161232404,-20.33021433275738,-4.791212243706906,-7.530104964140245,-14.672531041522447,-17.411423761955785,-17.019370354202294,-19.758263074635632,-26.900689152017833,-29.63958187245117,-14.1005797834007,-16.83947250383404,-23.98189858121624,-26.72079130164958
1520.025,-8.04098448299088,-10.700098948048451,-18.18727362656598,-20.84638809162355,-4.798536467639425,-7.457650932696996,-14.944825611214526,-17.603940076272096,-16.399004413223658,-19.058118878281228,-26.54529355679876,-29.204408021856327,-13.156556397872205,-15.815670862929776,-23.302845541447304,-25.961960006504874
1520.1625,-8.39340005480236,-10.97296761775551,-18.811439759757743,-21.39100732271089,-4.822991823898983,-7.402559386852131,-15.241031528854364,-17.820599091807516,-15.872084064081463,-18.45165162703461,-26.290123769036843,-28.86969133198999,-12.301675833178082,-14.881243396131232,-22.719715538133464,-25.299283101086615
1520.3,-8.768026161557858,-11.268270812117136,-19.46504194843985,-21.965286598999132,-4.864824251866676,-7.365068902425956,-15.56184003874867,-18.06208468930795,-15.425502759401532,-17.92574740996081,-26.122518546283526,-28.622763196842804,-11.522300849710351,-14.02254550026963,-22.219316636592346,-24.719561287151627
1520.4375,-9.165728171658738,-11.58686663297793,-20.149432078462418,-22.570570539781606,-4.924332479388587,-7.345470940707778,-15.908036386192263,-18.329174847511457,-15.049356190629917,-17.47049465194911,-26.033060097433594,-28.454198558752786,-10.807960498359765,-13.229098959678957,-21.79166440516344,-24.212802866482637
1520.575,-9.587470490534816,-11.929712312484597,-20.866107620550224,-23.20834944250001,-5.001872636950965,-7.344114458900749,-16.28050976696638,-18.62275158891616,-14.73603688334951,-17.078278705299294,-26.014674013364925,-28.356915835314705,-10.150439029765664,-12.492680851715445,-21.429076159781072,-23.771317981730856
1520.7125,-10.034328668713982,-12.297876317526077,-21.616729961875556,-23.88027761068765,-5.097863822105654,-7.361411470917748,-16.68026511526723,-18.943812764079322,-14.479636011610488,-16.74318366042258,-26.062037304772062,-28.32558495358416,-9.543171165002159,-11.806718813814253,-21.12557245816373,-23.38912010697583
1520.85,-10.507503682109911,-12.692552626487242,-22.403145981742906,-24.588194926120238,-5.212794791814501,-7.397843736191831,-17.1084370914475,-19.293486035824827,-14.275536737700794,-16.460585682078126,-26.171179037333793,-28.356227981711122,-8.980827847405385,-11.165876791782715,-20.876470147038383,-23.06151909141571
1520.9875,-11.008338841066227,-13.11507763485313,-23.227413557535254,-25.334152351322157,-5.3472320069798105,-7.453970800766713,-17.566306723448836,-19.673045517235742,-14.120131550928608,-16.226870344715508,-26.339206267397635,-28.44594506118454,-8.45902471684219,-10.565763510629093,-20.678099433311218,-22.78483822709812
1521.125,-11.538339904051718,-13.566950265551203,-24.091831865959836,-26.120442227459325,-5.50182931354938,-7.530439675048866,-18.0553212754575,-20.083931636956986,-14.010622694829298,-16.039233056328783,-26.564114656737416,-28.592725018236905,-7.97411210432696,-10.002722465826444,-20.527604066235078,-22.556214427734567
1521.2625,-12.099199127788545,-14.04985601580979,-24.99897757832698,-26.949634466348222,-5.677339622929923,-7.627996510951167,-18.577118073468355,-20.527774961489598,-13.944880139182835,-15.895537027204082,-26.844658589721266,-28.795315477742513,-7.523020634324214,-9.473677522345458,-20.422799084862646,-22.37345597288389
1521.4,-12.692824191254742,-14.565695877970935,-25.951748356967684,-27.824620043683876,-5.8746290576198765,-7.747500744336071,-19.133553223332818,-21.006424910049017,-13.921340786040165,-15.794212472756362,-27.18026495175311,-29.053136638469304,-7.103145652405304,-8.9760173391215,-20.362069818118247,-22.23494150483444
1521.5375,-13.321373205118176,-15.116621345809914,-26.95341547096963,-28.74866361166137,-6.094694165332971,-7.889942306024712,-19.726736431184428,-21.521984571876164,-13.938938364891236,-15.734186505582976,-27.57098063074269,-29.36622877143443,-6.712259325106031,-8.50750746579777,-20.344301590957485,-22.139549731649225
1521.675,-13.98729738749357,-15.705077087249,-28.007687903321433,-29.725467603076865,-6.338682989821066,-8.056462689576497,-20.35907350564893,-22.076853205404362,-13.997057226128778,-15.714836925884208,-28.017447741956644,-29.735227441712073,-6.348442828456276,-8.066222528211707,-20.36883334428414,-22.086613044039574
1521.8125,-14.6933934904399,-16.33385336788114,-29.118791076763188,-30.75925095420443,-6.607921038607408,-8.24838091604865,-21.033318624930697,-22.67377850237194,-14.095505814355523,-15.735965691796762,-28.52090340067881,-30.16136327812005,-6.010033362523028,-7.65049323996427,-20.435430948846317,-22.07589082628756
1521.95,-15.44286875694008,-17.006151005039566,-30.291564368560863,-31.854846616660353,-6.903943535708161,-8.467225783807649,-21.752639147328946,-23.315921395428436,-14.23450749358169,-15.797789741681177,-29.083203105202475,-30.646485353301962,-5.695582272349769,-7.258864520449256,-20.544277883970558,-22.10756013207004
1522.0875,-16.23942216142203,-17.725662605470244,-31.531583044332745,-33.01782348838096,-7.228535834269499,-8.714776278317714,-22.520696717180215,-24.00693716122843,-14.414707929632504,-15.90094837368072,-29.706868812543217,-31.193109256591434,-5.403821602479972,-6.89006204652819,-20.69598248539069,-22.182222929438904
1522.225,-17.08734707003469,-18.496675222818414,-32.84531231573287,-34.2546404685166,-7.583784555789129,-8.993112708572854,-23.341749801487314,-24.75107795427104,-14.63719964966886,-16.046527802452584,-30.395164895367046,-31.80449304815077,-5.1336371354233,-6.542965288207024,-20.891602381121483,-22.30093053390521
1522.3625,-17.991662454909395,-19.324201569152276,-34.24030422377513,-35.572843338018004,-7.972143021742512,-9.30468213598539,-24.220784790608242,-25.553323904851123,-14.903565905533146,-16.236105019776023,-31.152207674398873,-32.48474678864176,-4.88404647236626,-6.21658558660914,-21.132688241231993,-22.46522735547487
1522.5,-18.958282734924968,-20.21414985304731,-35.72545245696232,-36.98131957508467,-8.39651601272055,-9.652383130842896,-25.16368573475791,-26.41955285288025,-15.21594779892298,-16.471814917045325,-31.983117520960338,-33.23898463908268,-4.654181076718565,-5.91004819484091,-21.42135079875592,-22.677217916878266
1522.6375,-19.994240723931384,-21.173546725174106,-37.311326826009775,-38.4906328272525,-8.86037109450609,-10.03967709574881,-26.177457196584484,-27.356763197827206,-15.577141092406226,-16.756447093648948,-32.89422719448462,-34.07353319572734,-4.443271462980933,-5.622577464223655,-21.760357565059326,-22.939663566302052
1522.775,-21.107984927971067,-22.210834572931265,-39.01061925778498,-40.11346890274518,-9.367887130927425,-10.470736775887627,-27.270521460741342,-28.373371105701544,-15.990732702402168,-17.09358234736237,-33.893367032216084,-34.996216677176285,-4.250634905358532,-5.353484550318731,-22.153269235172452,-23.25611888013265
1522.9125,-22.3097830602982,-23.336275032919826,-40.838749111949404,-41.86524108457103,-9.924155917046523,-10.950647889668153,-28.45312196869773,-29.479613941319357,-16.46129232601835,-17.48778429863998,-34.990258377669555,-36.01675035029118,-4.075665182766674,-5.102157155388303,-22.60463123441788,-23.631123207039508
1523.05,-23.612280817118403,-24.56250776417887,-42.81470138494147,-43.76492833200194,-10.535461453387464,-11.48568840044793,-29.73788202121053,-30.688108968270996,-16.994643347243905,-17.944870294304373,-36.19706391506697,-37.14729086212744,-3.917823983512964,-4.86805093057343,-23.12024455133603,-24.070471498396493
1523.1875,-25.031293596910736,-25.905342165041706,-44.962214325823204,-45.83626289395418,-11.209675701958128,-12.083724270089096,-31.1405964308706,-32.01464499900156,-17.59825156866911,-18.47230013680008,-37.52917229758158,-38.40322086571255,-3.776633673716501,-4.650682241847469,-23.70755440262897,-24.58160297075994
1523.325,-26.586958354120434,-27.384909224397717,-47.311507250379194,-48.10945812065647,-11.95683441885115,-12.754785289128435,-32.681383315109905,-33.47933418538719,-18.281795130592688,-19.07974600086997,-39.00634402685144,-39.80429489712873,-3.651671195323404,-4.449622065600688,-24.376220091582155,-25.174170961859442
