wavelength_nm,port_1_db,port_2_db,port_3_db,port_4_db,port_5_db,port_6_db,port_7_db,port_8_db,port_9_db,port_10_db,port_11_db,port_12_db,port_13_db,port_14_db,port_15_db,port_16_db
1514.8,-24.298902851724154,-32.481624131952586,-32.320774276065805,-25.273319565803174,-0.43974837681405277,-32.353969755619815,-29.90296096241524,-30.343745571827586,-17.860030899484315,-33.11554748439403,-31.36945960966657,-28.33946692547042,-19.90167288687245,-32.84190129286284,-27.735166224722555,-31.635761350483147
1514.9375,-26.16045730922519,-34.23055429866113,-34.10030019457542,-26.949220276106605,-0.3708601277078474,-33.94425401645285,-31.705965115265727,-32.07007980535312,-19.83929826259678,-34.869212136703474,-33.15920066377369,-30.047784221520182,-21.491387268035208,-34.61180662398925,-29.558511245021975,-33.37483701235628
1515.075,-28.527721598230656,-36.486270762205805,-36.38660418113366,-29.13107448266217,-0.31659699019312787,-35.94191102557313,-34.015602371941185,-34.30308939475495,-22.320108015122084,-37.12983077894003,-35.45567562554781,-32.262587130243986,-23.584421038400244,-36.88845343556602,-31.888259323715225,-35.62066734835672
1515.2125,-31.766624312052375,-39.61467341317081,-39.545586750062256,-32.18476106658293,-0.27684075777165734,-38.59280241151573,-37.197776058408735,-37.408671675922356,-25.668619274790846,-40.26329356422945,-38.624786061497176,-35.34976926483063,-26.546522004574516,-40.03773752947267,-35.090318629903166,-38.739151198095335
1515.35,-36.91130336011994,-44.64987241646647,-44.611358695088356,-37.144368522820564,-0.2515034926579985,-42.48481145617991,-42.28659974739148,-42.420934246705585,-30.919183228952782,-45.30370184452953,-43.70064381809766,-40.34343440402693,-31.41163846133596,-45.09376460826093,-40.19880745045156,-43.76439768596165
1515.4875,-50.70179475855208,-58.33187695785071,-58.323929834069645,-50.74988367495743,-0.24052669981295388,-49.79923274045055,-56.02208600508252,-56.07988371128709,-44.81203355210677,-58.99105681356703,-57.423259767535654,-53.98358523336551,-44.919607073978455,-58.796538976602044,-53.95374294112666,-57.43641496629364
1515.625,-41.714191799449395,-49.236754371635854,-49.2593681349329,-41.57735076956699,-0.24388079001649746,-59.594322362789505,-46.98030551908097,-46.96158480578849,-35.92344701731576,-49.90141854471334,-48.36870293468806,-44.8462824674919,-35.64631104495427,-49.722122618019675,-44.93120025876385,-48.3312693497878
1515.7625,-34.39733643920048,-41.81332148970395,-41.86649106293986,-34.075562790140815,-0.26156482065179515,-45.48336296072699,-39.61007844769751,-39.51485174525602,-28.70243616633369,-42.48359726188801,-40.985791845517824,-37.38033619375882,-28.04037039161097,-42.31932648612067,-37.58000391465798,-40.89777665132498
1515.9,-30.576218147024132,-37.88654345290519,-37.970264390343296,-30.069460231528492,-0.2936065087996379,-40.39404435748082,-35.7363732316654,-35.56464703305985,-24.974149300359386,-38.562552082738144,-37.09949333786441,-33.41070467806209,-23.926539560433667,-38.413109250155905,-33.72512659016359,-36.96090100019342
1516.0375,-28.010098647016946,-35.215658417968065,-35.32992690155184,-27.318255767878238,-0.34006251696937706,-37.24062455843581,-33.11843130140597,-32.870206165854164,-22.497996242495777,-35.89751566586497,-34.46904726784327,-30.69661906612427,-21.06383079280336,-35.762701926754985,-31.125813847728057,-34.279879545922505
1516.175,-26.10175160314725,-33.20341720923035,-33.348230043102504,-25.22467386323457,-0.4010190175352175,-34.96848325271336,-31.159006729142,-30.834277283386797,-20.676888936450815,-33.891233810131716,-32.49720616109581,-28.64082302945718,-18.854752270159285,-33.77084744543321,-29.18482378660771,-32.257462108967296
1516.3125,-24.6024884219266,-31.60110908980771,-31.776463693045578,-23.53997649925191,-0.4765925479062249,-33.20682900659105,-29.609392000477843,-29.208146937779787,-19.26226806924656,-32.29499117968215,-30.935260983530437,-26.99459853064001,-17.050332188087594,-32.18882632053543,-27.653452817914296,-30.644936950887313
1516.45,-23.384723520133814,-30.28112699945794,-30.487021396991043,-22.136528367102205,-0.5669311748720278,-31.78148533791079,-28.34198325269582,-27.864205329523255,-18.126669076507504,-30.98117650105842,-29.655606378799256,-25.63033105514378,-15.522682076866852,-30.889021774469146,-26.404100906245276,-29.314696011260942
1516.5875,-22.374285380173966,-29.169278581623743,-29.405711393286733,-20.940107845872472,-0.6722159936653881,-30.596619621954794,-27.28259130225449,-26.728257332668683,-17.1960338625916,-29.875593554182117,-28.584051694995036,-24.473820632180185,-14.197305655718752,-29.79723063180932,-25.362582600389114,-28.19254593382213
1516.725,-21.524282344070617,-28.218651950556577,-28.485622378219603,-19.903772718150094,-0.7926629953687513,-29.59389267021694,-26.3843074123861,-25.7533882601167,-16.42357719493865,-28.931326907478546,-27.673686751461716,-23.478147595457877,-13.02696212965316,-28.866528931622625,-24.48199280400535,-27.231573832711845
1516.8625,-20.80323359114148,-27.397746643481447,-27.695254456188152,-18.995991067532156,-0.9285253457092353,-28.73519949468792,-25.615634245751068,-24.908094813953753,-15.777918224974508,-28.11687284158345,-26.893012790679833,-22.611803528796163,-11.979794323579364,-28.06540269862436,-23.730837731248087,-26.400278243805637
1517.0,-20.18903567598055,-26.68444013434621,-27.01248565137602,-18.194607734363583,-1.0800961294571485,-27.994334059788812,-24.954452378689865,-24.170251597377927,-15.237047518533064,-27.410105837723492,-26.219908991762935,-21.852657773123457,-11.033291969737146,-27.37171424434041,-23.087001423874064,-25.676535637654034
1517.1375,-19.66562899444871,-26.062654276776392,-26.421238348535354,-17.483510697059536,-1.2477116281290095,-27.352557554344934,-24.384686744694974,-23.523777555831316,-14.78499396904527,-26.794944998010642,-25.638298913188713,-21.184623862469138,-10.170954442930968,-26.76936835924313,-22.534412197466615,-25.044266861658194
1517.275,-19.221033860767896,-25.5203913592633,-25.90951534589209,-16.850667061758013,-1.4317552151631407,-26.796064388580948,-23.89434269012537,-22.956672030362178,-14.409861281435642,-26.259390080343728,-25.13618654778457,-20.595695571959865,-9.380322537715477,-26.24634807057745,-22.061078699799438,-24.491473194501975
1517.4125,-18.84613313264001,-25.048516709437326,-25.468182457010418,-16.286905596841144,-1.6326619731286287,-26.3144485095456,-23.474288579016218,-22.45979736006511,-14.102610967910461,-25.794304084486587,-24.704438926821034,-20.076729514658396,-8.65175611574266,-25.79349689230058,-21.65787251819991,-24.00901894969266
1517.55,-18.53388607798699,-24.639972540963253,-25.090182355135525,-15.785130505524954,-1.8509241630069369,-25.89973202259932,-23.11746964051768,-22.026092727132813,-13.856276552976485,-25.392627082610804,-24.33599996674442,-19.6206589807649,-7.977642183237661,-25.403732247480328,-21.317742029447903,-23.589845321742942
1517.6875,-18.278803655720633,-24.28925321540585,-24.770009832345785,-15.339796608492875,-2.0870977077783044,-25.545727017918544,-22.818383231311508,-21.65004941686375,-13.665439163406328,-25.048851466440002,-24.025365730897942,-19.22196919151347,-7.351863405675331,-25.07152021870923,-21.03518766456521,-23.22844564734245
1517.825,-18.076588939438377,-23.992045647909602,-24.503352202337663,-14.946549665012661,-2.3418098935656397,-25.24760383629891,-22.572719241847032,-21.32735122146642,-13.525868234962548,-24.758662339651796,-23.76822483507084,-18.876337696589612,-6.769430582631088,-24.79251533382807,-20.80590231733922,-22.92050581035888
1517.9625,-17.923885750857384,-23.744977923453348,-24.286837913582776,-14.601974898851818,-2.6157685443906153,-25.001592304235956,-22.3771087131573,-21.054623054417355,-13.434270405279044,-24.51868612213685,-23.561207063635337,-18.58038298181139,-6.226221891277689,-24.56330842584936,-20.626519963345935,-22.66265285742832
1518.1,-17.818100641801365,-23.545441262448904,-24.11785851160211,-14.303418867275182,-2.9097729951727986,-24.80477169935329,-22.228945803022086,-20.829252914139012,-13.388111734006715,-24.326312504743328,-23.401705335037995,-18.331486425825677,-5.718793710775676,-24.381247669489223,-20.494437628242398,-22.45227696290222
1518.2375,-17.757276283818705,-23.391463394715757,-23.99444200936354,-14.048862731618145,-3.224727277585491,-24.654921978698635,-22.12626116051139,-20.649265256026275,-13.38549131134256,-24.179567813414717,-23.287749075677233,-18.127665664830673,-5.244240670393795,-24.2443108054632,-20.40768876436607,-22.28740480218194
1518.375,-17.7400021909254,-23.281619267286047,-23.91516359122765,-13.836832854303013,-3.561656052600544,-24.550418827549656,-22.06763263436053,-20.513231698272172,-13.425052182249697,-24.077025708066483,-23.217914927617525,-17.96748529075853,-4.800090311684063,-24.151014414334753,-20.364853961094784,-22.166610258892455
1518.5125,-17.765353683786135,-23.214969994313247,-23.87908455868329,-13.666339629921108,-3.9217239832890227,-24.490161323404187,-22.052124223451337,-20.420209969763313,-13.505920496303794,-24.017746124379748,-23.191265698413538,-17.849995791169317,-4.384222578383664,-24.10035106262868,-20.364999897244548,-22.08895337416756
1518.65,-17.832853304988003,-23.191024258702942,-23.885713727455517,-13.536838759283249,-4.306259457874832,-24.473525063272593,-22.079247479017006,-20.36970530966031,-13.627667094268896,-24.001236668046882,-23.207311762661,-17.774694940452388,-3.9948074328767404,-24.09174841451552,-20.4076407451273,-22.053941747664872
1518.7875,-17.9424512131347,-23.209718693161445,-23.93498780364133,-13.448211493345285,-4.716783869948164,-24.500336384295625,-22.14894188626439,-20.36165084635561,-13.790288060425782,-24.027432989089405,-23.265991442966847,-17.741508170006327,-3.6302559194472614,-24.125046676676234,-20.492718553962682,-22.061510918002885
1518.925,-18.09452284933553,-23.271415534200145,-24.027269032367734,-13.400762139665712,-5.155048075542758,-24.570865366874454,-22.261572518954694,-20.39640524934312,-13.994202535394436,-24.09669642972178,-23.36766866387788,-17.750786210908124,-3.2891813478275345,-24.20049244658584,-20.620600906189882,-22.112022016158626
1519.0625,-18.289883675409026,-23.376917348391572,-24.163359918216777,-13.395232629729087,-5.623078228889717,-24.685837004976467,-22.417944766233294,-20.474767453292625,-14.240267589810818,-24.209828744997786,-23.513147678059042,-17.803319808343304,-2.9703681944103644,-24.31874844744324,-20.792095645970935,-22.206276491119503
1519.2,-18.529822258818548,-23.52750010586014,-24.344536292346003,-13.432835421033447,-6.123234032758457,-24.846461529217475,-22.619337406696587,-20.59800972930851,-14.529811434820495,-24.368105171171823,-23.70370613970607,-17.900372782747663,-2.672746960304292,-24.480919970172806,-21.008483954877146,-22.345549182771943
1519.3375,-18.816154647954363,-23.724967544602297,-24.57260166983422,-13.515307676348476,-6.658283654871013,-25.054486621161995,-22.867556973285033,-20.76793204696464,-14.864687913846408,-24.573328785323092,-23.94114946878224,-18.043736381228545,-2.395373678660358,-24.688600300803465,-21.271574718348845,-22.531642685620167
1519.475,-19.15130511160762,-23.97173189944878,-24.849967970996598,-13.644991792614443,-7.231501367641075,-25.31227644512083,-23.165018482820262,-20.98694280092324,-15.24735735024585,-24.827911230015303,-24.22789157989424,-18.23580999304118,-2.1374130883834277,-24.943939214355968,-21.5837852567501,-22.76696807714647
1519.6125,-19.53842129101304,-24.270929044029938,-25.17977065494733,-13.824950326366253,-7.846796707339486,-25.622925438300758,-23.514860578542244,-21.258173950497067,-15.681001799920281,-25.134987851315724,-24.56707002416309,-18.47971627745112,-1.8981247272634374,-25.249741070361967,-21.94825646937483,-23.05466005917347
1519.75,-19.98153623868102,-24.626580519937793,-25.56603073951392,-14.05912778820926,-8.508888201430782,-25.990419254207428,-23.921107559843136,-21.585643046343684,-16.16968718372692,-25.498579724335144,-24.962708018284413,-18.779463178136595,-1.676851371004243,-25.60960262175412,-22.369014865604427,-23.39873898642098
1519.8875,-20.485796724705672,-25.043821833752435,-26.013883088066745,-14.352578685157965,-9.223541490436505,-26.41986218082192,-24.3888976798638,-21.974481524955927,-16.71859168094435,-25.92382194692672,-25.419942741442885,-19.14017220476,-1.4730093737487686,-26.028106129452215,-22.851200863883463,-23.804339162923043
1520.025,-21.057788413815125,-25.529227625179914,-26.529901566393086,-14.711792412000868,-9.997902796426743,-26.91780159221782,-24.924808314200448,-22.431259874192712,-17.33433098757288,-26.41728880476527,-25.94535050332682,-19.56840358491496,-1.2860805628179015,-26.51109212433118,-23.401393961764615,-24.27803400955404
1520.1625,-21.706007477761517,-26.091283270878737,-27.122570634059233,-15.145164553923971,-10.840977578062546,-27.49269896426498,-25.53732756529861,-22.964459234421852,-18.02543000453487,-26.987465372360045,-26.547418347818148,-20.072627850979398,-1.1156054142005842,-27.066050668157075,-24.028084341599303,-24.828307667235975
1520.3,-22.44156159321868,-26.741085874128295,-27.802986320258963,-15.663697547913332,-11.76433754134781,-28.15563037851422,-26.237555252687113,-23.58517238542619,-18.80302390636732,-27.645448500133767,-27.23724504250907,-20.66392681198311,-0.9611772920120669,-27.702694991087643,-24.74237386203114,-25.466255985983945
1520.4375,-23.27924483711849,-27.49341915225008,-28.58593109588461,-16.282075211867653,-12.783200693495594,-28.921361005989116,-27.04027780096395,-24.308178630977398,-19.68193310272599,-28.406021699459387,-28.02961596595475,-21.35706842234654,-0.8224375790352995,-28.43382645184721,-25.55905094720394,-26.20666141169611
1520.575,-24.239250758884154,-28.368466501228728,-29.49158692106384,-17.02037541751182,-13.918148860911113,-29.810057834572618,-27.96568130497939,-25.15365686052242,-20.6823763725109,-29.28936820508474,-28.94471617210627,-22.172219826887186,-0.6990715598196378,-29.276685045287927,-26.498303653131266,-27.069706050136077
1520.7125,-25.350036278246286,-29.394674886201003,-30.54839911659745,-17.90693355196456,-15.197995434912293,-30.850153276260713,-29.04221542088557,-26.15004943664466,-21.832834819622306,-30.32393486359738,-30.010994280590175,-23.13781123070074,-0.590804944904806,-30.255150730443074,-27.588583559899547,-28.08383555677498
1520.85,-26.65340588796039,-30.613839037116804,-31.79816053833344,-18.983426242937263,-16.664872918385463,-32.08342912376855,-30.31167756235746,-27.33914638759941,-23.17513612996096,-31.55151632722052,-31.270246672137368,-24.29562007315897,-0.4974009463474437,-31.403528929523276,-28.87168996901034,-29.290843331796008
1520.9875,-28.214262568753252,-32.09085235689005,-33.305762461481166,-20.314621749962207,-18.383986757817958,-33.57476725597557,-31.838963809300648,-28.7858363122375,-24.774205537267704,-33.037005960244265,-32.78736839647471,-25.710521913277233,-0.4186578321178674,-32.77351767481306,-30.412520813177522,-30.755621427577715
1521.125,-30.141341000104134,-33.934440125630026,-35.17992775809434,-22.009112599617005,-20.46435110801781,-35.432882669518555,-33.73280211263845,-30.59883958090174,-26.73879908165671,-34.88912904167207,-34.67108637626875,-27.491223609968827,-0.35440690107469036,-34.44822150367428,-32.31980586217629,-32.58689375224843
1521.2625,-32.63820198472017,-36.34815391880106,-37.62420528514792,-24.27030937616585,-23.109785500258184,-37.86131774930851,-36.19674671302594,-32.98170275013898,-29.272498078927583,-37.311437181919665,-37.1249538249666,-29.84125771495735,-0.30451083188536343,-36.57398235657286,-34.79710114258891,-34.98821048715471
1521.4,-36.160313229876564,-39.787452382471415,-41.09405062587469,-27.553520803406713,-26.775997601127315,-41.31552291701596,-39.68625891665101,-36.38987933438337,-32.83078994403432,-40.75938909671767,-40.60443102169073,-33.21606322142565,-0.2688623690000778,-39.446802471598815,-38.29986971461253,-38.41502886140817
1521.5375,-42.14900288602657,-45.69365476604416,-47.03077958417559,-33.299906509636166,-32.904538499457246,-47.23681005455822,-45.64266062851616,-42.264683334997606,-38.85502176930725,-46.6743041386027,-46.550838843578376,-39.05693906870495,-0.24738331706211336,-43.82791772015298,-44.269435206321155,-44.30866668389942
1521.675,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-0.24002382231688155,-53.189068646270684,-60.0,-60.0
1521.8125,-42.54320854718127,-45.923827571488054,-47.32192867039291,-33.198564852111836,-33.56651358288855,-47.49766077797712,-45.9731994586499,-42.431208266678944,-39.31846857616856,-46.92208045535699,-46.86150912312935,-39.153873358947756,-0.24676192595665408,-53.73195134633495,-44.62603057378816,-44.51345106795394
1521.95,-36.529860242329605,-39.82891663205738,-41.25745821155092,-26.931580233025127,-27.681457345804887,-41.41833176242278,-39.92846050915055,-36.304036723266606,-33.338853627328945,-40.836060732723595,-40.80689344423131,-32.99100626000071,-0.26760338015849994,-44.02889993420118,-38.59418768172526,-38.40571326275242
1522.0875,-33.076176578640826,-36.293961729385074,-37.75290491594257,-23.220067985914934,-24.35256623922212,-37.89911421961199,-36.44367377290625,-32.73652247837705,-29.91833369190555,-37.31005697977979,-37.312266955724105,-29.387173189685114,-0.30258172306153563,-39.591493883710584,-35.1222110160548,-34.857841010172734
1522.225,-30.671007250946513,-33.807804376625846,-35.29710415343325,-20.552646610452495,-22.068847925096446,-35.42884538612034,-34.00768340427844,-30.21750115497067,-27.545774095216615,-34.83291096477958,-34.86647276442972,-26.83119158691687,-0.3517586142808255,-36.70319273798239,-32.69894631342034,-32.35867425378732
1522.3625,-28.844920499764566,-31.90100476144286,-33.42060921485721,-18.459636741058034,-20.361018714723556,-33.53808161729791,-32.151052230890876,-28.277526909009193,-25.751758136194614,-32.93518315835681,-33.00007264299233,-24.853596703478654,-0.415224437968705,-34.57558529298454,-30.854957958201705,-30.438771583481177
1522.5,-27.389699150226985,-30.36533778029448,-31.9151872489929,-16.732555509633627,-19.021000403411193,-32.01859437936506,-30.665557788455068,-26.708368458999736,-24.328083152517056,-31.408648767131865,-31.504843063388,-23.246137597025637,-0.4930991860907319,-32.90526785539931,-29.382025018176286,-28.88990626890315
1522.6375,-26.194610937408754,-29.090063359262665,-30.67008947083068,-15.260384978421104,-17.938191313624166,-30.759640533004294,-29.440462642138826,-25.399279401897527,-23.16403087069763,-30.14256805392097,-30.270045516901696,-21.898047408170946,-0.5855336407200566,-31.543060476458976,-28.16941156670515,-27.601336579434587
1522.775,-25.19375184722356,-28.009269790588185,-29.61939436743702,-13.976913337648334,-17.046810284722756,-29.695305636952316,-28.409857723639217,-24.284341544525567,-22.193710770393608,-29.071029673708367,-29.229769849726427,-20.743386650642233,-0.6927108809718692,-30.4045423911779,-27.151210020608087,-26.507149119843056
1522.9125,-24.344758736455866,-27.08058634847407,-28.720720161492416,-12.839445090411122,-16.30460988065191,-28.783216534594075,-27.5313749475227,-23.321177514062942,-21.374772726585537,-28.151663288940014,-28.341646877739088,-19.7397557778765,-0.8148481480028489,-29.437326699672887,-26.285053757291305,-25.564971445181342
1523.05,-23.618836643587105,-26.275210595809156,-27.945251939880187,-11.818825587252306,-15.682904234018046,-27.99456863473198,-26.77621451848389,-22.48097805924365,-20.67843434136643,-27.3556668757872,-27.576875692096223,-18.858322437494838,-0.9521991106093514,-28.606717116177958,-25.542144422779604,-24.74599936658153
1523.1875,-22.995573663260977,-25.57272325465086,-27.272556314897116,-10.894252724140669,-15.161384405318248,-27.30894075896009,-26.12395980236217,-21.743316915094656,-20.08429583825928,-26.662621594216517,-26.915038528479464,-18.078636286267916,-1.1050565847894016,-27.888599841878047,-24.902066803495337,-24.029811820784452
1523.325,-22.46002645943678,-24.958173715509734,-26.68766668659787,-10.05035880743951,-14.72520433755459,-26.711380630335032,-25.559662835959244,-21.093236306244307,-19.57742559418091,-26.057577296906103,-26.34118627502323,-17.38571444036517,-1.2737557737133944,-27.265590825504518,-24.349874336824584,-23.401456378441946
1523.4625,-22.000979811039265,-24.42033957924004,-26.179342491932843,-9.275465892889926,-14.363240804588226,-26.1906643968451,-25.07210386946124,-20.51950648259441,-19.146619702923722,-25.52931207081012,-25.84409801271709,-16.768300954422482,-1.458678110540478,-26.724799673415504,-23.874348654279153,-22.84970878499959
1523.6,-21.6098559096932,-23.950635951119033,-25.73897815004134,-8.560490212192692,-14.067003076823381,-25.738205908999355,-24.6527006610482,-20.013535006926038,-18.783311289803265,-25.06924153095165,-25.415190307852896,-16.217776048714484,-1.6602558063120145,-26.256460057032186,-23.466908876834882,-22.365982253737595
1523.7375,-21.280003694674665,-23.54240477224181,-25.35989197591612,-7.898225842085709,-13.829922592880866,-25.347346036437678,-24.29479780881779,-19.568656079552685,-18.4808598626587,-24.67070815156925,-25.04780654162986,-15.727445369235975,-1.8789772298923442,-25.853053822786897,-23.120900947576317,-21.943616796097693
1523.875,-21.006220986612703,-23.190436949761285,-25.03684780754131,-7.282860216437599,-13.646875401911805,-25.012874784895406,-23.993188881552655,-19.17965266153714,-18.234073460791166,-24.328503396144573,-24.73673903843149,-15.292062041869539,-2.115393278151398,-25.508730952440896,-22.831119763176908,-21.5774013508233
1524.0125,-20.78442501525351,-22.890642881281078,-24.765724920754405,-6.709636876270157,-13.513852974624264,-24.730701808659965,-23.74378694363898,-18.84242699176537,-18.038879197200032,-24.03853824161733,-24.47789958806476,-14.907497115561357,-2.370124934364895,-25.218914573996535,-22.593479699523613,-21.263244307219786
1524.15,-20.611420954770633,-22.6398209868778,-24.543285818100976,-6.174614819983799,-13.42773099895906,-24.49762493184767,-23.54339308761421,-18.553769111336987,-17.892091807646175,-23.79761171026287,-24.26808797542073,-14.57050800755566,-2.643872263967235,-24.980026158011917,-22.404783144965137,-20.997942036008965
1524.2875,-20.484737369842307,-22.43549315197579,-24.3670107594429,-5.674493039771655,-13.386105065807492,-24.311165581592917,-23.389531877563186,-18.311192298482247,-17.791249109802962,-23.603246312453138,-24.104827420755136,-14.27857385345342,-2.937425163146488,-24.789291510948253,-22.26255594440385,-20.779014331001626
1524.425,-20.40250887283613,-22.27578738140254,-24.234979288015257,-5.206480140559872,-13.387173547061,-24.169451433366063,-23.280334003695952,-18.112815714312546,-17.734494672876917,-23.453570700629204,-23.98624723089787,-14.029778061904777,-3.251676262808545,-24.64460293766651,-22.164930054565314,-20.60458706191143
1524.5625,-20.363393290566684,-22.159354963095193,-24.145785988461377,-4.76819582112822,-13.429654966180824,-24.071133566788564,-23.214453446571753,-17.95728155786081,-17.720494996196972,-23.347236832953318,-23.910999959831038,-13.82272537185469,-3.5876365055299027,-24.54442184585578,-22.110560708911144,-20.473309336782215
1524.7,-20.366515107816383,-22.08531390863559,-24.098482160896882,-4.357595311888981,-13.512731630037099,-24.015329899037244,-23.19101091815257,-17.84369849756513,-17.74838296400008,-23.28336341381838,-23.878204845788822,-13.656485178891389,-3.9464540672448067,-24.487711648140294,-22.0985698593811,-20.38429694120261
1524.8375,-20.411429939970436,-22.053213422971155,-24.09253805051307,-3.9729106408156984,-13.636014275745046,-24.001589648115736,-23.209558332036885,-17.77160613153746,-17.81772232879204,-23.26150036356949,-23.887412277197768,-13.530555882385144,-4.329437503806128,-24.47389447570549,-22.12851064731286,-20.337096806664068
1524.975,-20.498106901851433,-22.063016270394176,-24.127822344729424,-3.6126044283072196,-13.79952460083856,-24.029875692999262,-23.270061169952125,-17.74095734366344,-17.928490090402445,-23.281611184510915,-23.93858615449913,-13.444847119727202,-4.738084288201715,-24.502827749634776,-22.200349770622584,-20.331669375132822
1525.1125,-20.62692736678544,-22.115097530814765,-24.20459721599694,-3.2753331426812595,-14.003694171925202,-24.100563324626375,-23.372897238536282,-17.752117049548033,-18.08107526479119,-23.34407171723191,-24.032102641843306,-13.399678380879989,-5.174116300468146,-24.574798548709943,-22.31446624127594,-20.368387353869608
1525.25,-20.798700011641063,-22.210259642064372,-24.32352850092264,-2.9599175919024594,-14.249379608572665,-24.214455283421458,-23.518871712146463,-17.805877228019302,-18.2762939383746,-23.44968518298788,-24.1687652043478,-13.395793898053194,-5.639524390340101,-24.69053528681018,-22.471666428788733,-20.448050756231847
1525.3875,-21.014693429967405,-22.349765010348644,-24.485711859989205,-2.6653190159015283,-14.53789532546482,-24.372814365420545,-23.709249743815455,-17.903489520280235,-18.515421890022935,-23.59971479425554,-24.34983721298764,-13.434395091597581,-6.136624930511177,-24.85123771395406,-22.673216671880244,-20.571919510574507
1525.525,-21.276689172696624,-22.535389048320198,-24.69271713794746,-2.39061956113538,-14.871066693105064,-24.57741645642659,-23.945809503821014,-18.04671825615525,-18.800247640215517,-23.79593679293114,-24.577094976525604,-13.51719343046214,-6.668132438637216,-25.058627909726336,-22.920896317744216,-20.741766496719194
1525.6625,-21.587060095111084,-22.769498519459592,-24.946654851891363,-2.1350062189599472,-15.251308496517353,-24.83062887284771,-24.230920524562016,-18.23791878608543,-19.133150806077886,-24.040718794860688,-24.85290607910899,-13.646488584628592,-7.237254065731032,-25.31502701016878,-23.217076067634032,-20.959955888676124
1525.8,-21.948881708264647,-23.055162886958264,-25.250271058463554,-1.897757528029285,-15.681736390798315,-25.135521707376466,-24.56765504992944,-18.480148817037787,-19.517213460508632,-24.337131138894826,-25.18034072164767,-13.825279566318907,-7.847814349668006,-25.623465265749278,-23.5648293269509,-21.229554501811542
1525.9375,-22.366088420803205,-23.396310553042575,-25.6070802344258,-1.6782325021229587,-16.16632324007855,-25.496024065421103,-24.959944275113823,-18.777324638232965,-19.95637638136076,-24.689103126407154,-25.563327952828875,-14.05742074433887,-8.5044226593164,-25.98783724195694,-23.9680884457778,-21.554488030396723
1526.075,-22.843693073544003,-23.79794839109652,-26.02155097469337,-1.4758613651197028,-16.71011874280383,-25.917143594618686,-25.412797879204632,-19.13444063901178,-20.45565859305541,-25.101642553633642,-26.00687519202893,-14.347841132158717,-9.21270215115286,-26.413120509247143,-24.431864252217,-21.93976057789332
1526.2125,-23.388098719948896,-24.2664735237151,-26.499367536916974,-1.290137765562935,-17.319561296975007,-26.405278260539195,-25.932615803714164,-19.557881071935046,-21.021469153779844,-25.581147489965034,-26.517379997144502,-14.702855900893347,-9.979609520537235,-26.905686733434546,-24.96255783166553,-22.39176643310543
1526.35,-24.007549356106317,-24.810124050302473,-27.0478038462068,-1.1206122123920146,-18.002928809416886,-26.968667072172266,-26.527638980637207,-20.055870764689494,-21.662057891899444,-26.13585700580533,-27.103080780829224,-15.130616818586981,-10.813892511461034,-27.47375183808208,-25.568411255640157,-22.918740795807896
1526.4875,-24.71279740248969,-25.439646526477794,-27.676269892093476,-0.9668865265773557,-18.771006251763623,-27.618057559441915,-27.208616812311256,-20.63914258301841,-22.388182893867604,-26.776518652260116,-27.774724277257086,-15.641779415576378,-11.726763194396364,-28.12804301647319,-26.260175062419787,-23.531427254112348
1526.625,-25.518122750904126,-26.16931500870004,-28.397132210198023,-0.8286091446940405,-19.638104776950136,-28.36772481614164,-27.98982621648478,-21.321956458040813,-23.214129557058744,-27.517407506065545,-28.546584572657064,-16.25052168654409,-12.732921992074033,-28.88281738742572,-27.05212730291501,-24.244096826978616
1526.7625,-26.442948339152295,-27.01854662664102,-29.226988643771822,-0.7054711428126088,-20.623677359089058,-29.23708707080479,-28.89068719912277,-22.123714940439623,-24.159326170068425,-28.377941742287042,-29.438078661958478,-16.97615928862705,-13.852177550194236,-29.75747724249603,-27.96368911429472,-25.076163534397686
1526.9,-27.514523734967014,-28.01458516484834,-30.188733806789884,-0.597202874657508,-21.755002438600187,-30.253389267038063,-29.93844643649117,-23.071646763003496,-25.251027502040948,-29.38536621632946,-30.476450012871407,-17.845828713534623,-15.112134043973269,-30.779253354311955,-29.0221083029147,-26.054867976783257
1527.0375,-28.77265082477752,-29.197226749267365,-31.315084644828563,-0.5035711384101234,-23.07190966844885,-31.45642874887487,-31.17290296208661,-24.205532507037226,-26.52904049660336,-30.57947815082851,-31.701494232718264,-18.899212525190002,-16.552920105531605,-31.987930432238606,-30.267185032116544,-27.220003019139746
1527.175,-30.27865227236914,-30.627788303676393,-32.65500786346293,-0.42437680297212005,-24.63574842681972,-32.90752371619031,-32.655376623463816,-25.586673037628685,-28.054692735476515,-32.02159559247719,-33.17452750277906,-20.197507323323425,-18.236160110772378,-33.44481538295157,-31.760240279953052,-28.632882245055132
1527.3125,-32.13417014778163,-32.407906176381694,-34.28648642060368,-0.35945283791634475,-26.548186496817276,-34.708311850516694,-34.48750670930689,-27.316688108057793,-29.929631072117605,-33.81335603913306,-34.99718518015617,-21.842221828104385,-20.263775286940007,-35.25153577025222,-33.602914467185045,-30.39513858086158
